timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770341644.885,5,node-exporter,10.0.10.7,200,598.55,583569,
1770341644.678,5,oci_lens_node_metrics,stress-node-0006,200,933.93,25528,
1770341645.649,5,oci_lens_drhpc_metrics,stress-node-0006,200,1061.47,14961,
1770341650.212,5,amd-gpu-exporter,10.0.10.8,200,2410.82,784459,
1770341649.446,5,node-exporter,10.0.10.8,200,2064.78,583569,
1770341646.579,5,oci_lens_node_metrics,stress-node-0007,200,1448.26,25528,
1770341650.404,5,oci_lens_drhpc_metrics,stress-node-0007,200,2497.97,14961,
1770341645.257,5,amd-gpu-exporter,10.0.10.9,200,771.09,784459,
1770341645.832,5,node-exporter,10.0.10.9,200,1258.4,583569,
1770341649.815,5,oci_lens_node_metrics,stress-node-0008,200,2080.31,25528,
1770341650.594,5,oci_lens_drhpc_metrics,stress-node-0008,200,2681.32,14961,
1770341649.629,5,amd-gpu-exporter,10.0.10.10,200,2053.21,784459,
1770341648.493,5,node-exporter,10.0.10.10,200,1938.77,583569,
1770341644.285,5,oci_lens_node_metrics,stress-node-0009,200,623.44,25528,
1770341650.790,5,oci_lens_drhpc_metrics,stress-node-0009,200,2826.98,14961,
1770341647.127,5,oci_lens_pod_metrics,pod-node-mapper-stress-test,200,1719.46,20659,
