timestamp,cycle,job,instance,status_code,latency_ms,payload_bytes,error
1770364039.672,2,node-exporter,10.0.10.20,0,30034.83,583569,timeout
1770364036.675,2,oci_lens_node_metrics,stress-node-0019,0,30360.61,25528,timeout
1770364034.675,2,oci_lens_drhpc_metrics,stress-node-0019,0,30529.17,14961,timeout
1770364038.675,2,amd-gpu-exporter,10.0.10.21,0,30424.01,784459,timeout
1770364038.675,2,node-exporter,10.0.10.21,0,30627.01,583569,timeout
1770364034.675,2,oci_lens_node_metrics,stress-node-0020,0,30570.27,25528,timeout
1770364031.673,2,oci_lens_drhpc_metrics,stress-node-0020,0,30931.35,14961,timeout
1770364031.674,2,amd-gpu-exporter,10.0.10.22,0,30070.65,784459,timeout
1770364029.674,2,node-exporter,10.0.10.22,0,30127.15,583569,timeout
1770364035.674,2,oci_lens_node_metrics,stress-node-0021,0,30072.41,25528,timeout
1770364048.675,2,oci_lens_drhpc_metrics,stress-node-0021,0,30059.32,14961,timeout
1770364033.673,2,amd-gpu-exporter,10.0.10.23,0,30440.98,784459,timeout
1770364034.674,2,node-exporter,10.0.10.23,0,30089.34,583569,timeout
1770364035.674,2,oci_lens_node_metrics,stress-node-0022,0,30905.06,25528,timeout
1770364039.673,2,oci_lens_drhpc_metrics,stress-node-0022,0,30752.74,14961,timeout
1770364038.673,2,amd-gpu-exporter,10.0.10.24,0,30352.28,784459,timeout
1770364029.673,2,node-exporter,10.0.10.24,0,30301.28,583569,timeout
1770364042.674,2,oci_lens_node_metrics,stress-node-0023,0,30679.04,25528,timeout
1770364047.675,2,oci_lens_drhpc_metrics,stress-node-0023,0,30653.77,14961,timeout
1770364043.674,2,amd-gpu-exporter,10.0.10.25,0,30402.3,784459,timeout
1770364029.674,2,node-exporter,10.0.10.25,0,30105.75,583569,timeout
1770364035.674,2,oci_lens_node_metrics,stress-node-0024,0,30516.07,25528,timeout
1770364045.674,2,oci_lens_drhpc_metrics,stress-node-0024,0,30846.98,14961,timeout
1770364046.675,2,amd-gpu-exporter,10.0.10.26,0,30705.54,784459,timeout
1770364035.673,2,node-exporter,10.0.10.26,0,30647.25,583569,timeout
1770364048.674,2,oci_lens_node_metrics,stress-node-0025,0,30344.05,25528,timeout
1770364042.674,2,oci_lens_drhpc_metrics,stress-node-0025,0,30663.18,14961,timeout
1770364048.675,2,amd-gpu-exporter,10.0.10.27,0,30512.89,784459,timeout
1770364034.674,2,node-exporter,10.0.10.27,0,30282.16,583569,timeout
1770364048.673,2,oci_lens_node_metrics,stress-node-0026,0,30497.12,25528,timeout
1770364030.674,2,oci_lens_drhpc_metrics,stress-node-0026,0,30543.48,14961,timeout
1770364046.674,2,amd-gpu-exporter,10.0.10.28,0,30320.03,784459,timeout
1770364047.673,2,node-exporter,10.0.10.28,0,30497.48,583569,timeout
1770364044.675,2,oci_lens_node_metrics,stress-node-0027,0,30128.5,25528,timeout
1770364047.673,2,oci_lens_drhpc_metrics,stress-node-0027,0,30356.81,14961,timeout
1770364045.673,2,amd-gpu-exporter,10.0.10.29,0,30182.09,784459,timeout
1770364041.673,2,node-exporter,10.0.10.29,0,30695.38,583569,timeout
1770364034.675,2,oci_lens_node_metrics,stress-node-0028,0,30978.65,25528,timeout
1770364044.674,2,oci_lens_drhpc_metrics,stress-node-0028,0,30475.78,14961,timeout
1770364043.672,2,amd-gpu-exporter,10.0.10.30,0,30997.39,784459,timeout
1770364032.674,2,node-exporter,10.0.10.30,0,30030.62,583569,timeout
1770364029.673,2,oci_lens_node_metrics,stress-node-0029,0,30482.06,25528,timeout
1770364037.674,2,oci_lens_drhpc_metrics,stress-node-0029,0,30992.44,14961,timeout
1770364038.676,2,amd-gpu-exporter,10.0.10.31,0,30410.19,784459,timeout
1770364048.674,2,node-exporter,10.0.10.31,0,30894.89,583569,timeout
1770364033.673,2,oci_lens_node_metrics,stress-node-0030,0,30155.88,25528,timeout
1770364036.676,2,oci_lens_drhpc_metrics,stress-node-0030,0,30805.33,14961,timeout
1770364047.674,2,amd-gpu-exporter,10.0.10.32,0,30902.0,784459,timeout
1770364030.675,2,node-exporter,10.0.10.32,0,30291.71,583569,timeout
1770364029.673,2,oci_lens_node_metrics,stress-node-0031,0,30096.98,25528,timeout
1770364038.673,2,oci_lens_drhpc_metrics,stress-node-0031,0,30157.55,14961,timeout
1770364032.674,2,amd-gpu-exporter,10.0.10.33,0,30887.8,784459,timeout
1770364032.674,2,node-exporter,10.0.10.33,0,30544.47,583569,timeout
